,id,name,reviews,rating,website,email,phone,link,address,latitude,longitude,featured_image,ranking,reviews_per_rating,review_keywords,city,destinationType,TAG
25,299178,"InterContinental Doha Beach & Spa, an IHG hotel",4583,4.5,https://tripadvisor.com/Commerce?p=TABAIndependentHotels&src=139917197&geo=299178&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=1007820&nrank=1&crank=1&clt=CLD&ttype=ContactLinkDesktop&tm=321026950&managed=false&capped=false&gosox=srVNQGoQ5BIVms7GkGUZCKL4CLybQm-R30SAtBsffBKISYJpTBzVDJrspvZooaZMtTBJMWLqDYB4ZNe5zmZDb5xAxxPmH3A0JXPG8B6kpDud6YY_xckpBuP0UW0wMBtI&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&dated=true&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=1&cs=1f4fda0a78f3cdcfcce1d8bf0bc835346_73Z,icdoha@ihg.com,1 (877) 859-5095,https://www.tripadvisor.com/Hotel_Review-g294009-d299178-Reviews-InterContinental_Doha_Beach_Spa_an_IHG_hotel-Doha.html,"Street 900 Bldg. No. 25, Zone 61, Al Dafna, West Bay, Doha, State Of Qatar, Doha Qatar",25.3487,51.529198,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/ac/41/51/intercontinental-doha.jpg,"{""current_rank"": 14, ""total"": 224}","{""1"": 76, ""2"": 39, ""3"": 129, ""4"": 479, ""5"": 3860}","['coral restaurant', 'belgian cafe', 'la mar', 'mykonos restaurant', 'greek restaurant', 'the club lounge', 'pool terrace', 'special thanks', 'private beach', 'excellent service', 'taking care', 'sea view', 'sushi', 'many thanks', 'thank you so much', 'west bay', 'belgium', 'ashok', 'paloma', 'tuan', 'elsa', 'ihg', 'team', 'mr', 'grace', 'gym', 'brunch', 'friday', 'staycation', 'guys']",Doha,Hotel,"['Oreintal', 'Dining', 'Swimming & Pools', 'Guest Experience', 'lounge', 'Mindful']"
26,15872284,Premier Inn Doha Airport Hotel,347,5.0,,,,https://www.tripadvisor.com/Hotel_Review-g294009-d15872284-Reviews-Premier_Inn_Doha_Airport_Hotel-Doha.html,"Saeed Bin Al Aas Street Off C Ring Road, Doha Qatar",25.28122,51.5507,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/2b/1e/d0/premier-inn-doha-airport.jpg,"{""current_rank"": 47, ""total"": 224}","{""1"": 4, ""2"": 0, ""3"": 8, ""4"": 31, ""5"": 304}","['short night', 'special thanks', 'f b', 'between flights', 'minutes from the airport', 'excellent service', 'comfy bed', 'great stay', 'world cup', 'national museum', 'short stay', 'hour layover', 'excellent experience', 'housekeeping team', 'restaurant staff', 'metro station', 'close to the airport', 'second home', 'long flight', 'keep up the good work', 'room service', 'thank you so much', 'excellent hotel', 'quarantine', 'mj', 'rahman', 'bandara', 'mr', 'rai', 'lok']",Doha,Hotel,"['riad', 'Arabic', 'Premium Hospitality', 'Hospitality', 'Positivity', 'Nightlife', 'Accommodation']"
27,6947628,Oryx Airport Hotel,1654,4.5,https://tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=6947628&from=Hotel_Review&area=&slot=3&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=321026950&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkUPMoXqF0WqUzs16nPFFbTSMJE3ze8Vu9xFXsUq8ous969DfO6RkoRFBrhW54XvEOg&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=3&cs=1aa30fbe1a03bd262df2019671cef7894_6NK,reservation1@oryxairporthotel.com,011 974 4010 8100,https://www.tripadvisor.com/Hotel_Review-g294009-d6947628-Reviews-Oryx_Airport_Hotel-Doha.html,"Hamad International Airport, Doha Qatar",25.262321,51.612892,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/21/b9/68/external-view.jpg,"{""current_rank"": 2, ""total"": 24}","{""1"": 41, ""2"": 49, ""3"": 146, ""4"": 510, ""5"": 908}","['long layover', 'hour layover', 'between flights', 'teddy bear', 'wake up call', 'hamad international airport', 'transit passengers', 'qatar airways', 'connecting flight', 'room service', 'comfortable bed', 'hotel room', 'booked this hotel', 'short stay', 'sleep', 'shower', 'convenience', 'airside', 'hairdryer', 'immigration', 'stopover', 'rates', 'gym', 'maldives', 'slippers', 'checkin', 'mr']",Doha,Hotel,"['experience', 'Heritage', 'Guest Experience', 'airport']"
28,6002564,Banana Island Resort Doha by Anantara,5686,4.5,https://tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=6002564&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=321026950&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkT7LT8DrhfrwrrkViSADcs4rZ8NL6jsp7g_EPXvr5hvQo0bz5z3zKdgAwvIXbhSAxQ&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=1&cs=1c6497a45cfffb21c12f10a33d803a047_gNo,doha@anantara.com,011 974 4040 5050,https://www.tripadvisor.com/Hotel_Review-g294009-d6002564-Reviews-Banana_Island_Resort_Doha_by_Anantara-Doha.html,"Banana Island, Doha 23919 Qatar",25.298029,51.640636,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/14/c1/43/caption.jpg,"{""current_rank"": 40, ""total"": 224}","{""1"": 137, ""2"": 126, ""3"": 186, ""4"": 602, ""5"": 4635}","['q lounge', 'al nahham', 'azraq restaurant', 'surf pool', 'private pool', 'arabic restaurant', 'day pass', 'kids club', 'special thanks', 'amazing experience', 'sea view', 'thank you so much', 'taking care', 'amazing staff', 'bowling', 'villa', 'cinema', 'teds', 'facilities', 'maldives', 'tennis', 'mr', 'bassem', 'team', 'services', 'relaxation', 'butler', 'guys', 'staycation', 'kindness']",Doha,Hotel,"['Premium Hospitality', 'Guest Experience', 'Chill & Relax', 'Spiritual']"
29,14938731,Al Najada Doha Hotel By Tivoli,887,4.5,https://tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=14938731&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=321026950&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkYLkYITDrvl6s0ev_lO7NJuq_eRd-LZf2HtBmF-_edU_3kXUR6kcs5mJLj3GaC4c1g&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=1&cs=16931e5d08c08c95b67caf36151e4104d_LZH,alnajada@tivolihotels.com,011 974 4470 4444,https://www.tripadvisor.com/Hotel_Review-g294009-d14938731-Reviews-Al_Najada_Doha_Hotel_By_Tivoli-Doha.html,"Barahat Al Jufairi Street, Doha Qatar",25.2849,51.53366,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/95/e4/68/piazza-view.jpg,"{""current_rank"": 52, ""total"": 224}","{""1"": 20, ""2"": 8, ""3"": 21, ""4"": 96, ""5"": 742}","['souq waqif', 'piazza view', 'sister hotel', 'metro station', 'perfect location', 'national museum', 'breakfast was excellent', 'walking distance', 'lovely hotel', 'wonderful stay', 'hotel is located', 'early check', 'five star hotel', 'special thanks', 'world cup', 'amazing staff', 'sharif', 'corniche', 'stopover', 'balconies', 'bathrobes', 'concierge', 'skyline', 'mr', 'services', 'kindness', 'taxis', 'quarantine', 'arabic']",Doha,Hotel,"['shuttle', 'Hotel Staff', 'long stay', 'Bustling Streets', 'Souk Adventures']"
30,25188677,Shaza Doha,282,4.5,,,,https://www.tripadvisor.com/Hotel_Review-g294009-d25188677-Reviews-Shaza_Doha-Doha.html,"Msheireb Street, Doha 19053 Qatar",25.286966,51.540802,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/3c/be/66/exterior.jpg,"{""current_rank"": 58, ""total"": 224}","{""1"": 9, ""2"": 7, ""3"": 7, ""4"": 18, ""5"": 241}","['grand trunk road', 'thank you so much', 'see you soon', 'mouth watering', 'amazing hotel', 'special thanks', 'spa', 'services', 'sindhi', 'asif', 'team', 'cleanliness', 'reception', 'ambience', 'souq', 'floor', 'mr']",Doha,Hotel,"['Oreintal', '5-Star Comfort', 'Hospitality']"
31,26360478,Central Inn Souq Waqif,81,4.5,,,,https://www.tripadvisor.com/Hotel_Review-g294009-d26360478-Reviews-Central_Inn_Souq_Waqif-Doha.html,"948 Bin malik 948, Zone, Souq Waqif, Old Al Ghanim, Doha 19442 Qatar",25.22938,51.54079,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/c8/6b/cf/entrance.jpg,"{""current_rank"": 96, ""total"": 224}","{""1"": 6, ""2"": 2, ""3"": 2, ""4"": 9, ""5"": 62}",[],Doha,Hotel,[]
32,25280396,The Chedi Katara Hotel & Resort - A GHM hotel,1158,5.0,,,,https://www.tripadvisor.com/Hotel_Review-g294009-d25280396-Reviews-The_Chedi_Katara_Hotel_Resort_A_GHM_hotel-Doha.html,"834 Shakespeare St Katara Cultural Village, Doha Qatar",25.363853,51.529472,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2c/44/17/pool-exterior-day.jpg,"{""current_rank"": 3, ""total"": 224}","{""1"": 3, ""2"": 4, ""3"": 7, ""4"": 47, ""5"": 1098}","['reception manager', 'special thanks', 'an amazing experience', 'the swimming pool area', 'day pass', 'cigar lounge', 'many thanks', 'the hotel staff', 'exceptional service', 'enjoyed our stay', 'amazing staff', 'beautiful hotel', 'thank you so much', 'west bay', 'patara', 'johannes', 'ms', 'villa', 'persian', 'team', 'lal', 'privacy', 'assistance', 'amenities', 'lobby', 'luggage', 'gym', 'staycation', 'qatar', 'services']",Doha,Hotel,"['riad', '5-Star Comfort', 'Water Activities', 'Guest Experience', 'airport', 'Positive Vibes']"
33,23514219,Steigenberger Hotel Doha,364,4.5,,,,https://www.tripadvisor.com/Hotel_Review-g294009-d23514219-Reviews-Steigenberger_Hotel_Doha-Doha.html,"Al Matar Street, Plot. No. 9, Street No. 850, Area No. 26 Building No. 82, Street No. 310, Zone No. 26, Doha Qatar",25.271074,51.545113,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/5c/34/ae/steigenberger-hotel-doha.jpg,"{""current_rank"": 72, ""total"": 224}","{""1"": 23, ""2"": 8, ""3"": 13, ""4"": 38, ""5"": 282}","['semi buffet', 'surely comeback', 'ramadan iftar', 'breakfast buffet', 'very clean hotel', 'special thanks', 'very nice experience', 'metro station', 'seafood night', 'f b', 'enjoyed my stay', 'professional staff', 'spacious rooms', 'excellent service', 'thank you very much', 'excellent hotel', 'swimming pool', 'esperanza', 'eunice', 'mona', 'shiva', 'olea', 'nur', 'rochelle', 'osama', 'vibes', 'supervisor', 'team', 'staycation', 'varieties']",Doha,Hotel,"['shuttle', 'Markets & Souks', 'Dining', 'Luxury Stays', 'Resort & Relaxation', 'Hospitality', 'Hospitality']"
34,21346500,"Sleep 'n Fly Sleep Lounge, South Node - Transit Only",229,4.5,,,,https://www.tripadvisor.com/Hotel_Review-g294009-d21346500-Reviews-Sleep_n_Fly_Sleep_Lounge_South_Node_Transit_Only-Doha.html,"Airport Terminal, Near Gate B1, Hamad International Airport, Doha Qatar",25.26041,51.614025,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/b3/b3/5e/sleep-n-fly-at-doha-hamad.jpg,"{""current_rank"": 1, ""total"": 20}","{""1"": 22, ""2"": 8, ""3"": 12, ""4"": 25, ""5"": 162}","['hour layover', 'long layover', 'jo ann', 'bunk room', 'airport staff', 'thin walls', 'bed was comfortable', 'between flights', 'see you soon', 'short stay', 'clean rooms', 'excellent service', 'nice stay', 'thank you so much', 'amazing staff', 'enjoyed my stay', 'qatar airways', 'rosette', 'rochelle', 'transit', 'flexi', 'receptionist', 'mich', 'earplugs', 'checkin', 'assistance', 'midnight', 'team', 'support', 'stopover']",Doha,Hotel,"['shuttle', 'Cultural', 'Guest Experience', 'Late Night Experience']"
35,10632887,Golden Tulip Doha,657,4.5,,,,https://www.tripadvisor.com/Hotel_Review-g294009-d10632887-Reviews-Golden_Tulip_Doha-Doha.html,"Al Safilya Street Old Salata, Doha 490 Qatar",25.289825,51.543655,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/d7/6c/de/exterior.jpg,"{""current_rank"": 55, ""total"": 224}","{""1"": 8, ""2"": 13, ""3"": 26, ""4"": 92, ""5"": 518}","['symphony restaurant', 'special thanks', 'sofa bed', 'mia park', 'housekeeping service', 'national museum', 'big room', 'nice hotel', 'reception team', 'front office manager', 'walking distance', 'great stay', 'souq waqif', 'recommend this hotel', 'amazing staff', 'early check', 'the hotel staff', 'enjoyed my stay', 'excellent experience', 'excellent service', 'swimming pool', 'sea view', 'rooms are spacious', 'taking care', 'thank you so much', 'house keeping', 'edward', 'manu', 'corniche', 'services']",Doha,Hotel,"['shuttle', 'Water Activities', 'Guest Experience', 'Guest Experience', 'walking tour', 'Supportive Atmosphere']"
36,2527417,The St. Regis Doha,6005,5.0,https://tripadvisor.com/Commerce?p=Marriott_BA&src=183965529&geo=2527417&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=38059&bucket=934872&nrank=1&crank=1&clt=CLD&ttype=ContactLinkDesktop&tm=321026951&managed=false&capped=false&gosox=g3xMt9YCHBy3ZUg-YypssegjQviHlJQg6b-lnBPg98x_z9Z0XP9pjcZi3RyRnEOZWQ4GQxmmZJF_jW3o6HvMaxxlC2CFg1l-MsjPMW28DOY&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&dated=true&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=1&cs=186adc87cef9ae6572303c0a1f1d3cfb9_2cB,,1 (844) 631-0595,https://www.tripadvisor.com/Hotel_Review-g294009-d2527417-Reviews-The_St_Regis_Doha-Doha.html,"Doha West Bay, Doha 14435 Qatar",25.351086,51.530514,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/2d/78/ea/caption.jpg,"{""current_rank"": 1, ""total"": 224}","{""1"": 74, ""2"": 58, ""3"": 159, ""4"": 388, ""5"": 5327}","['butler service', 'the vine', 'sarab lounge', 'astor grill', 'oyster bar', 'special thanks', 'excellent service', 'taking care', 'big thanks', 'amazing hotel', 'wonderful stay', 'private beach', 'thank you so much', 'many thanks', 'amazing experience', 'the pearl', 'amazing staff', 'louie', 'roshan', 'nino', 'hakkasan', 'team', 'brunch', 'cabana', 'anthony', 'services', 'luxury', 'sweets', 'staycation', 'housekeeper']",Doha,Hotel,"['riad', 'Cuisine', 'Premium Hospitality', 'Guest Experience', 'Hospitality']"
37,12948576,Mondrian Hotel Doha,2345,5.0,,,,https://www.tripadvisor.com/Hotel_Review-g294009-d12948576-Reviews-Mondrian_Hotel_Doha-Doha.html,"West Bay Lagoon, Doha Qatar",25.377546,51.52352,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/51/76/6c/mondrian-doha.jpg,"{""current_rank"": 11, ""total"": 224}","{""1"": 36, ""2"": 14, ""3"": 29, ""4"": 101, ""5"": 2165}","['cut restaurant', 'black orchid', 'morimoto restaurant', 'wolfgang puck', 'special thanks', 'excellent service', 'thank you so much', 'beautiful hotel', 'amazing experience', 'amazing staff', 'room service', 'house keeping', 'the pearl', 'taking care', 'hudson', 'espa', 'charles', 'emmanuel', 'team', 'mr', 'meera', 'abed', 'staycation', 'housekeeping', 'quarantine', 'therapist', 'concierge', 'kindness', 'valet', 'services']",Doha,Hotel,"['Heritage', 'World-Class Amenities', 'Hospitality']"
38,7323204,"Marsa Malaz Kempinski, The Pearl - Doha",4744,5.0,https://tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=7323204&from=Hotel_Review&area=&slot=2&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=321026951&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkYY2ZYh1BlrdpZMHEZi4iLa8eZXpfc2nczeAsrtBJS942TTuRRVb8DNKxrJCm1Klcg&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=2&cs=1c693c5bdf776bd3e449fa00c1c1c0d26_UY9,,011 974 4035 5555,https://www.tripadvisor.com/Hotel_Review-g294009-d7323204-Reviews-Marsa_Malaz_Kempinski_The_Pearl_Doha-Doha.html,"Costa Malaz Bay, Doha Qatar",25.375637,51.549713,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/61/a3/a4/marsa-malaz-kempinski.jpg,"{""current_rank"": 13, ""total"": 224}","{""1"": 87, ""2"": 60, ""3"": 95, ""4"": 327, ""5"": 4177}","['the pearl', 'al sufra', 'el faro', 'cafe murano', 'public house', 'clarins spa', 'toro toro', 'secret garden', 'special thanks', 'kids club', 'excellent service', 'beautiful hotel', 'amazing experience', 'thank you so much', 'private beach', 'taking care', 'amazing staff', 'nana', 'kempenski', 'therapist', 'nadia', 'team', 'brunch', 'ramadan', 'luxury', 'staycation', 'services', 'grace', 'friday', 'iftar']",Doha,Hotel,"['Luxury Stays', 'Guest Experience', 'sunbeds']"
39,301895,Movenpick Hotel Doha,1449,4.5,,,,https://www.tripadvisor.com/Hotel_Review-g294009-d301895-Reviews-Movenpick_Hotel_Doha-Doha.html,"Corniche Road, Doha 24220 Qatar",25.290325,51.544598,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/b0/40/6c/moevenpick-hotel-doha.jpg,"{""current_rank"": 60, ""total"": 224}","{""1"": 40, ""2"": 33, ""3"": 126, ""4"": 444, ""5"": 806}","['corniche road', 'museum of islamic art', 'seafood night', 'excellent service', 'nice hotel', 'room service', 'west bay', 'special thanks', 'souq', 'suman', 'mr', 'jazz', 'team', 'services', 'gym', 'quarantine']",Doha,Hotel,"['shuttle', 'Luxury Stays', 'Hotel Staff', 'Prime Location']"
40,808824,Plaza Inn,415,3.5,,,,https://www.tripadvisor.com/Hotel_Review-g294009-d808824-Reviews-Plaza_Inn-Doha.html,"Al Meena Street Old Salata Area, Doha Qatar",25.287271,51.54369,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/8d/1d/64/plaza-inn-doha.jpg,"{""current_rank"": 113, ""total"": 224}","{""1"": 45, ""2"": 40, ""3"": 85, ""4"": 145, ""5"": 100}","['close to the airport', 'nice hotel', 'standard room', ""night's sleep"", 'swimming pool', 'room service', 'world cup', 'corniche', 'mahindra', 'souq', 'gym', 'mr', 'appreciation', 'support']",Doha,Hotel,"['experience', 'World-Class Amenities', 'Outdoor Spaces', 'Guest Experience', 'Late Night Experience', 'luggage', 'Supportive Atmosphere']"
41,14212465,Alwadi Hotel Doha - MGallery,2179,5.0,https://tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=14212465&from=Hotel_Review&area=&slot=3&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=321026952&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkRjj5lR7O6XIuukQ37VTG-KlsQQQBA-RwrVpqllnmBNmze9T-Wo1VNQYl2v1bup7gg&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=3&cs=15306ebf171e54db5d1fad854a26fa41a_Vmb,reservations.alwadihotel@accor.com,011 974 4009 9999,https://www.tripadvisor.com/Hotel_Review-g294009-d14212465-Reviews-Alwadi_Hotel_Doha_MGallery-Doha.html,"Corner of Wadi Musheireb and Jassim Bin Mohammed Street Msheireb Downtown, Doha 24910 Qatar",25.285492,51.53072,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/79/9b/e7/alwadi-hotel-doha-mgallery.jpg,"{""current_rank"": 6, ""total"": 224}","{""1"": 21, ""2"": 8, ""3"": 20, ""4"": 106, ""5"": 2024}","['al wadi', 'colonial restaurant', 'm gallery', 'special thanks', 'rooftop bar', 'room service', 'room cleaning', 'concierge team', 'excellent service', 'memorable stay', 'souq waqif', 'metro station', 'keep up the good work', 'front office', 'taking care', 'amazing hotel', 'thank you so much', 'house keeping', 'comfortable stay', 'many thanks', 'hotel staff', 'amazing staff', 'amazing experience', 'sofra', 'bacem', 'putri', 'bhawani', 'cantika', 'mr', 'ayoub']",Doha,Hotel,"['Oreintal', 'Local Flavors', 'Premium Hospitality', 'long stay', 'Comfort & Hygiene', 'Positive Vibes']"
42,25165679,"Sleep 'n Fly Sleep Lounge & Showers, North Node - Transit Only",180,5.0,,,,https://www.tripadvisor.com/Hotel_Review-g294009-d25165679-Reviews-Sleep_n_Fly_Sleep_Lounge_Showers_North_Node_Transit_Only-Doha.html,"Opposite Gates C30/31 Transit Area Hamad International Airport, Doha Qatar",25.264662,51.61355,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/5a/a9/a6/sleep-n-fly-at-doha-hamad.jpg,"{""current_rank"": 1, ""total"": 24}","{""1"": 1, ""2"": 2, ""3"": 1, ""4"": 11, ""5"": 167}","['hour layover', 'long flight', 'excellent experience', 'excellent service', 'rochelle', 'shower', 'receptionist', 'cabin', 'facilities']",Doha,Hotel,"['Markets & Souks', 'Guest Experience']"
43,10786373,The Curve Hotel,459,4.5,,,,https://www.tripadvisor.com/Hotel_Review-g294009-d10786373-Reviews-The_Curve_Hotel-Doha.html,"Diplomatic Street West Bay, Doha 13257 Qatar",25.326288,51.53827,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/ff/01/bf/swimming-pool.jpg,"{""current_rank"": 75, ""total"": 224}","{""1"": 32, ""2"": 6, ""3"": 22, ""4"": 77, ""5"": 322}","['rooftop pool', 'junior studio', 'west bay', 'small kitchen', 'cleaning staff', 'nice sea view', 'washing machine', 'amazing pool', 'long term stay', 'special thanks', 'hotel staff', 'many thanks', 'enjoyed my stay', 'gym', 'mr', 'aparthotel', 'services', 'suman', 'receptionist', 'team', 'staycation', 'assistance']",Doha,Hotel,"['Refreshing Retreats', 'Hospitality']"
44,965948,Ezdan Hotel,4438,4.5,,,,https://www.tripadvisor.com/Hotel_Review-g294009-d965948-Reviews-Ezdan_Hotel-Doha.html,"no.950 Zone 63 23 Al Kharais St, Doha 23488 Qatar",25.318832,51.522602,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/9f/cc/36/ezdan-hotel.jpg,"{""current_rank"": 76, ""total"": 224}","{""1"": 268, ""2"": 136, ""3"": 317, ""4"": 1204, ""5"": 2513}","['ezdan tower', 'tower reception', 'swimming pool', 'west bay', 'long stay', 'special thanks', 'excellent service', 'long term', 'front office', 'housekeeping', 'mr', 'facilities', 'services', 'supermarket', 'guys', 'team', 'receptionist', 'laundry', 'qatar', 'department', 'support', 'assistance']",Doha,Hotel,"['Oreintal', 'Beverages', 'Hospitality', 'Qatari Elegance']"
45,27133709,Millennium Place Doha,87,5.0,,,,https://www.tripadvisor.com/Hotel_Review-g294009-d27133709-Reviews-Millennium_Place_Doha-Doha.html,"Badr Street 820 Building 15, Doha Qatar",25.270779,51.515133,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1b/46/65/caption.jpg,"{""current_rank"": 86, ""total"": 224}","{""1"": 2, ""2"": 2, ""3"": 1, ""4"": 5, ""5"": 77}",[],Doha,Hotel,[]
46,3786583,Sovereign Hotel,4,3.0,,,,https://www.tripadvisor.com/Hotel_Review-g294009-d3786583-Reviews-Sovereign_Hotel-Doha.html,"Ras Abu Aboud Street Building No 17, 840 Addi Bin Zaid, Doha Qatar",25.284609,51.546303,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/58/67/52/sovereign-hotel.jpg,"{""current_rank"": 170, ""total"": 224}","{""1"": 2, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 2}",[],Doha,Hotel,[]
47,14211795,"Mandarin Oriental, Doha",403,5.0,,,,https://www.tripadvisor.com/Hotel_Review-g294009-d14211795-Reviews-Mandarin_Oriental_Doha-Doha.html,"Barahat Msheireb Street Msheireb Downtown, Doha 23643 Qatar",25.28596,51.52583,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/28/8c/2d/guest-room.jpg,"{""current_rank"": 37, ""total"": 224}","{""1"": 6, ""2"": 2, ""3"": 7, ""4"": 16, ""5"": 372}","['mosaic restaurant', 'cake shop', 'mo hotel', 'every single detail', 'luxury hotel', 'stayed longer', 'breakfast staff', 'superb hotel', 'upgraded to a suite', 'f b', 'special thanks', 'guest relations', 'pool staff', 'professional staff', 'world cup', 'see you soon', 'exceptional service', 'late check', 'taking care', 'sushi', 'great hospitality', 'thank you so much', 'house keeping', 'izu', 'funda', 'ambar', 'liang', 'team', 'souq', 'services']",Doha,Hotel,"['restaurant', 'long stay', 'Guest Experience', 'Skyline Views', 'Supportive Atmosphere']"
48,3269671,Souq Waqif Boutique Hotels by Tivoli,1765,4.5,https://tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=3269671&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=321026952&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkaTleyty1qIGoxSRuQOs7KiZOiVZNudIzCAagjmxb_85Sx5Cs-_Q-_ObSTa0jCjC3g&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=1&cs=1a9ea1084ca16c2e90d565177c74cc531_uti,souqwaqif@tivolihotels.com,011 974 4433 6666,https://www.tripadvisor.com/Hotel_Review-g294009-d3269671-Reviews-Souq_Waqif_Boutique_Hotels_by_Tivoli-Doha.html,"Souq Waqif, Doha 1274 Qatar",25.288445,51.532146,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/70/c7/40/facade-and-exterior-at.jpg,"{""current_rank"": 64, ""total"": 224}","{""1"": 37, ""2"": 28, ""3"": 59, ""4"": 274, ""5"": 1368}","['al mirqab', 'souq waqif', 'falcon hospital', 'free walking tour', 'complimentary tour', 'horse stables', 'golf buggy', 'museum of islamic art', 'qatar airways', 'arabic coffee', 'other hotels', 'short stay', 'visiting doha', 'special thanks', 'stopover', 'emad', 'corniche', 'abu', 'mr', 'ramadan', 'assistance']",Doha,Hotel,"['experience', 'Arabic', 'Excursion Ready']"
49,2255708,Horizon Manor Hotel,380,3.5,,,,https://www.tripadvisor.com/Hotel_Review-g294009-d2255708-Reviews-Horizon_Manor_Hotel-Doha.html,"Jaber Bin Mohammed Street Opposite Islamic Art Museum, Doha 8299 Qatar",25.289162,51.53992,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/79/bb/d9/for-enchanting-memories.jpg,"{""current_rank"": 121, ""total"": 224}","{""1"": 49, ""2"": 30, ""3"": 93, ""4"": 121, ""5"": 87}","['fahrenheit', 'corniche', 'stopover']",Doha,Hotel,"['shuttle', 'Cultural']"
